Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000100412,22,41447830,41529273,ACO2
ENSG00000179562,7,127580628,127593611,GCC1
ENSG00000136869,9,117704175,117724735,TLR4
ENSG00000106331,7,127610292,127618142,PAX4
ENSG00000119684,14,75013769,75051532,MLH3
ENSG00000164258,5,53560633,53683338,NDUFS4
ENSG00000168404,16,74671855,74700960,MLKL
ENSG00000075292,2,71276561,71435069,ZNF638
ENSG00000170502,4,87422573,87459455,NUDT9
ENSG00000105220,19,34359480,34402413,GPI
ENSG00000111911,6,125956770,125980244,HINT3
ENSG00000185608,22,19432545,19436075,MRPL40
ENSG00000100033,22,18912777,18936553,PRODH
ENSG00000104879,19,45306413,45322875,CKM
ENSG00000117906,15,76931738,76954393,RCN2
ENSG00000132837,5,78997564,79236038,DMGDH
ENSG00000215193,22,18077923,18105396,PEX26
ENSG00000105379,19,51345169,51366388,ETFB
ENSG00000155287,10,99610522,99620609,SLC25A28
ENSG00000164309,5,79689836,79800240,CMYA5
ENSG00000124098,20,56358974,56368663,FAM210B
ENSG00000087586,20,56369389,56392337,AURKA
ENSG00000163666,3,57197838,57227606,HESX1
ENSG00000136807,9,127785679,127790792,CDK9
ENSG00000136877,9,127794597,127814327,FPGS
ENSG00000108557,17,17681458,17811453,RAI1
ENSG00000107679,10,122374696,122442602,PLEKHA1
ENSG00000107566,10,100150094,100186033,ERLIN1
ENSG00000100336,22,36189124,36204840,APOL4
ENSG00000171169,9,128061233,128068206,NAIF1
ENSG00000156467,8,96222947,96235546,UQCRB
ENSG00000117862,1,52020131,52055191,TXNDC12
ENSG00000101247,20,13785007,13821580,NDUFAF5
ENSG00000014824,4,41990502,42090461,SLC30A9
ENSG00000092529,15,42359498,42412949,CAPN3
ENSG00000061656,20,35615829,35621094,SPAG4
ENSG00000106049,7,27525442,27662883,HIBADH
ENSG00000170632,7,103074881,103099759,ARMC10
ENSG00000134982,5,112707498,112846239,APC
ENSG00000184304,14,29576479,30191898,PRKD1
ENSG00000164038,4,103019868,103085829,SLC9B2
ENSG00000197561,19,851014,856247,ELANE
ENSG00000259571,11,122115340,122116215,BLID
ENSG00000157184,1,53196792,53214197,CPT2
ENSG00000198815,1,42176539,42335877,FOXJ3
ENSG00000284194,22,50523568,50526461,SCO2
ENSG00000025708,22,50525752,50530032,TYMP
ENSG00000175895,8,95133785,95156685,PLEKHF2
ENSG00000145794,5,127290796,127465737,MEGF10
ENSG00000205560,22,50568861,50578465,CPT1B
ENSG00000080824,14,102080742,102139699,HSP90AA1
ENSG00000051523,16,88643289,88651054,CYBA
ENSG00000100867,14,23630115,23645639,DHRS2
ENSG00000197275,8,94371960,94475115,RAD54B
ENSG00000167110,9,128255829,128275995,GOLGA2
ENSG00000100288,22,50578959,50601455,CHKB
ENSG00000137642,11,121452314,121633763,SORL1
ENSG00000167112,9,128305159,128322447,TRUB2
ENSG00000145354,4,102868974,102892807,CISD2
ENSG00000100299,22,50622754,50628173,ARSA
ENSG00000169288,4,77862830,77952785,MRPL1
ENSG00000131143,16,85798633,85807068,COX4I1
ENSG00000105679,19,35533455,35545319,GAPDHS
ENSG00000101181,20,62183028,62203568,MTG2
ENSG00000122861,10,73909177,73917496,PLAU
ENSG00000189283,3,59747277,61251459,FHIT
ENSG00000138035,2,55634061,55693863,PNPT1
ENSG00000118508,6,146543833,146554953,RAB32
ENSG00000162600,1,58415384,58546802,OMA1
ENSG00000176678,16,86576368,86583478,FOXL1
ENSG00000111275,12,111766887,111817532,ALDH2
ENSG00000109971,11,123057489,123063230,HSPA8
ENSG00000164405,5,132866630,132868847,UQCRQ
ENSG00000165806,10,113679162,113730907,CASP7
ENSG00000137824,15,40735884,40755851,RMDN3
ENSG00000001626,7,117287120,117715971,CFTR
ENSG00000183978,17,42795147,42798704,COA3
ENSG00000248144,4,99336497,99352746,ADH1C
ENSG00000156471,8,96261902,96336995,PTDSS1
ENSG00000140718,16,53701692,54158512,FTO
ENSG00000101076,20,44355700,44434596,HNF4A
ENSG00000156170,8,94895767,95116455,NDUFAF6
ENSG00000176842,16,54930865,54934485,IRX5
ENSG00000106153,7,56101573,56106476,CHCHD2
ENSG00000048392,8,102204502,102238961,RRM2B
ENSG00000081051,4,73431138,73456174,AFP
ENSG00000101347,20,36890229,36951893,SAMHD1
ENSG00000035403,10,73995193,74121363,VCL
ENSG00000014919,10,99710868,99732127,COX15
ENSG00000116016,2,46293667,46386697,EPAS1
ENSG00000222011,7,102748971,102809225,FAM185A
ENSG00000168216,6,69672757,69867236,LMBRD1
ENSG00000116745,1,68428822,68449954,RPE65
ENSG00000121289,19,32875925,32971991,CEP89
ENSG00000135631,2,73073382,73156721,RAB11FIP5
ENSG00000166165,14,103519667,103522833,CKB
ENSG00000164209,5,110738136,110765161,SLC25A46
ENSG00000115042,2,95402708,95416616,FAHD2A
ENSG00000162433,1,65147549,65232145,AK4
ENSG00000269900,9,35657751,35658018,RMRP
ENSG00000277027,9,35657754,35658017,RMRP
ENSG00000198467,9,35681992,35690056,TPM2
ENSG00000172172,8,120380761,120445402,MRPL13
ENSG00000147642,8,109573978,109691791,SYBU
ENSG00000140374,15,76215353,76311472,ETFA
ENSG00000131148,16,85771758,85799608,EMC8
ENSG00000120708,5,136028988,136063818,TGFBI
ENSG00000019102,11,124747474,124752255,VSIG2
ENSG00000164841,8,108606850,108787594,TMEM74
ENSG00000126215,14,103697609,103715504,XRCC3
ENSG00000163586,2,88122982,88128062,FABP1
ENSG00000155542,5,56909260,56925532,SETD9
ENSG00000184838,5,120464300,120687332,PRR16
ENSG00000167755,19,50958631,50969673,KLK6
ENSG00000117868,7,158730995,158830253,ESYT2
ENSG00000182154,9,137551879,137552555,MRPL41
ENSG00000158220,3,138434586,138481686,ESYT3
ENSG00000189001,19,35523367,35528351,SBSN
ENSG00000135624,2,73233420,73253021,CCT7
ENSG00000154134,11,124865432,124881471,ROBO3
ENSG00000123545,6,96889315,96897891,NDUFAF4
ENSG00000214253,7,101239458,101252316,FIS1
ENSG00000120899,8,27311482,27459391,PTK2B
ENSG00000196511,7,144451941,144836395,TPK1
ENSG00000135426,12,54948015,54984762,TESPA1
ENSG00000050393,6,13786557,13814568,MCUR1
ENSG00000164494,6,107152562,107459564,PDSS2
ENSG00000136872,9,101420560,101449664,ALDOB
ENSG00000158104,12,121839527,121863596,HPD
ENSG00000126602,16,3651639,3717553,TRAP1
ENSG00000057663,6,106045423,106325791,ATG5
ENSG00000137500,11,83259097,83286407,CCDC90B
ENSG00000023287,8,52622458,52745843,RB1CC1
ENSG00000011052,17,51153590,51171744,NME1-NME2
ENSG00000010818,6,142751469,142956698,HIVEP2
ENSG00000169609,15,82988441,83011641,C15orf40
ENSG00000112972,5,43287470,43313512,HMGCS1
ENSG00000120329,5,141302635,141304049,SLC25A2
ENSG00000065518,3,120596328,120602507,NDUFB4
ENSG00000154229,17,66302613,66810743,PRKCA
ENSG00000203485,14,104681146,104722535,INF2
ENSG00000105755,19,43506719,43527230,ETHE1
ENSG00000006282,17,50543058,50555852,SPATA20
ENSG00000111046,12,80707634,80709474,MYF6
ENSG00000049883,5,72320367,72368395,PTCD2
ENSG00000160439,19,55039108,55071291,RDH13
ENSG00000148090,9,91213815,91361918,AUH
ENSG00000140398,15,75346955,75357115,NEIL1
ENSG00000205571,5,70049638,70078522,SMN2
ENSG00000227471,7,134549110,134579875,AKR1B15
ENSG00000169021,19,29205320,29213151,UQCRFS1
ENSG00000156873,16,30748293,30761176,PHKG2
ENSG00000138032,2,44167969,44244384,PPM1B
ENSG00000054654,14,63761899,64226433,SYNE2
ENSG00000181991,15,88467453,88480776,MRPS11
ENSG00000118689,6,108559835,108684774,FOXO3
ENSG00000140400,15,75355207,75368612,MAN2C1
ENSG00000145649,5,55102646,55110252,GZMA
ENSG00000103507,16,31106107,31112791,BCKDK
ENSG00000188778,8,37962990,37966599,ADRB3
ENSG00000138814,4,101023409,101348278,PPP3CA
ENSG00000116133,1,54849627,54887195,DHCR24
ENSG00000103490,16,31201486,31203450,PYCARD
ENSG00000169435,4,73571550,73620631,RASSF6
ENSG00000213585,5,133971871,134004975,VDAC1
ENSG00000146282,6,87513938,87589987,RARS2
ENSG00000136997,8,127735434,127742951,MYC
ENSG00000176884,9,137139154,137168756,GRIN1
ENSG00000256870,12,101155493,101210238,SLC5A8
ENSG00000194717,14,101029634,101029714,MIR494
ENSG00000116171,1,52927276,53051698,SCP2
ENSG00000128928,15,40405485,40435947,IVD
ENSG00000083123,6,80106647,80346270,BCKDHB
ENSG00000161509,17,74842023,74861504,GRIN2C
ENSG00000121858,3,172505508,172523475,TNFSF10
ENSG00000196218,19,38433691,38587564,RYR1
ENSG00000068305,15,99565417,99716466,MEF2A
ENSG00000122971,12,120725774,120740008,ACADS
ENSG00000166260,17,54951902,54968703,COX11
ENSG00000147592,8,70635318,70669185,LACTB2
ENSG00000198074,7,134527567,134541412,AKR1B10
ENSG00000112031,6,152987362,153002709,MTRF1L
ENSG00000082641,17,48048329,48061545,NFE2L1
ENSG00000068976,11,64746389,64759974,PYGM
ENSG00000106554,7,132784870,133082090,CHCHD3
ENSG00000106459,7,129611720,129757082,NRF1
ENSG00000168067,11,64784918,64803241,MAP4K2
ENSG00000136444,17,50478860,50485974,RSAD1
ENSG00000151475,4,127730400,127774292,SLC25A31
ENSG00000112290,6,110099819,110180004,WASF1
ENSG00000184428,8,143304384,143359979,TOP1MT
ENSG00000129991,19,55151767,55157773,TNNI3
ENSG00000105953,7,44606572,44709066,OGDH
ENSG00000144962,3,172889357,173141235,SPATA16
ENSG00000213465,11,65014160,65022184,ARL2
ENSG00000102879,16,30182827,30189076,CORO1A
ENSG00000104812,19,48968130,48993310,GYS1
ENSG00000079739,1,63593411,63660245,PGM1
ENSG00000244734,11,5225464,5229395,HBB
ENSG00000179142,8,142910559,142917843,CYP11B2
ENSG00000259494,15,88459477,88467390,MRPL46
ENSG00000154258,17,68974488,69060949,ABCA9
ENSG00000118520,6,131470832,131584332,ARG1
ENSG00000198812,12,69608564,69610907,LRRC10
ENSG00000026652,6,161129967,161274061,AGPAT4
ENSG00000171444,5,113022099,113488823,MCC
ENSG00000122335,6,158109519,158168280,SERAC1
ENSG00000168827,3,158644527,158695581,GFM1
ENSG00000129465,14,24336025,24340022,RIPK3
ENSG00000167701,8,144502973,144507174,GPT
ENSG00000100968,14,24365673,24379604,NFATC4
ENSG00000165060,9,69035751,69079076,FXN
ENSG00000155846,5,149730298,149855022,PPARGC1B
ENSG00000163581,3,170996347,171026743,SLC2A2
ENSG00000140443,15,98648539,98964530,IGF1R
ENSG00000199158,7,129774692,129774769,MIR96
ENSG00000181035,19,19063994,19113030,SLC25A42
ENSG00000066855,8,65644734,65771261,MTFR1
ENSG00000177156,11,747415,765012,TALDO1
ENSG00000259706,15,99257632,99260015,HSP90B2P
ENSG00000140577,15,90529923,90645345,CRTC3
ENSG00000114120,3,140941830,140980995,SLC25A36
ENSG00000184524,11,787115,790113,CEND1
ENSG00000168246,5,172209646,172283764,UBTD2
ENSG00000213221,9,136359480,136363744,DNLZ
ENSG00000165688,9,136410641,136423761,PMPCA
ENSG00000145439,4,168863770,169010275,CBR4
ENSG00000105221,19,40230317,40285536,AKT2
ENSG00000177666,11,818914,825573,PNPLA2
ENSG00000186281,2,96021946,96039451,GPAT2
ENSG00000169230,5,177303799,177306949,PRELID1
ENSG00000085491,1,108134043,108200849,SLC25A24
ENSG00000100575,14,58408495,58427531,TIMM9
ENSG00000125538,2,112829751,112836816,IL1B
ENSG00000163541,2,84423528,84460045,SUCLG1
ENSG00000153201,2,108719482,108785809,RANBP2
ENSG00000114054,3,136250340,136337896,PCCB
ENSG00000112592,6,170554302,170572870,TBP
ENSG00000183513,2,98599314,98608515,COA5
ENSG00000162688,1,99850361,99924023,AGL
ENSG00000140905,16,81081945,81096395,GCSH
ENSG00000150779,11,112084800,112086798,TIMM8B
ENSG00000204370,11,112086824,112120016,SDHD
ENSG00000197580,11,112175510,112224699,BCO2
ENSG00000090857,16,70114332,70162537,PDPR
ENSG00000150787,11,112226367,112269955,PTS
ENSG00000270141,3,169764520,169765060,TERC
ENSG00000111537,12,68154768,68159740,IFNG
ENSG00000237289,15,43593054,43604901,CKMT1B
ENSG00000027697,6,137197485,137219449,IFNGR1
ENSG00000223572,15,43692886,43699222,CKMT1A
ENSG00000179364,14,105300563,105398147,PACS2
ENSG00000116096,2,72887382,72892158,SPR
ENSG00000214026,11,1947278,1984522,MRPL23
ENSG00000163644,4,88257620,88284769,PPM1K
ENSG00000175768,9,37582646,37592604,TOMM5
ENSG00000112246,6,100385009,100464921,SIM1
ENSG00000139437,12,109900264,109983841,TCHP
ENSG00000122696,9,37879400,37904353,SLC25A51
ENSG00000145982,6,5261044,5829192,FARS2
ENSG00000103769,15,65726054,65891989,RAB11A
ENSG00000198130,2,190189735,190344193,HIBCH
ENSG00000047579,6,15522807,15663058,DTNBP1
ENSG00000166411,15,78131498,78171945,IDH3A
ENSG00000135940,2,97646062,97648383,COX5B
ENSG00000137274,6,3118374,3153578,BPHL
ENSG00000253570,8,38600661,38601200,RNF5P1
ENSG00000207563,9,95085208,95085304,MIR23B
ENSG00000087263,16,56451521,56479104,OGFOD1
ENSG00000135093,12,109023089,109088023,USP30
ENSG00000164284,5,149345430,149354583,GRPEL2
ENSG00000258643,14,23306833,23326175,BCL2L2-PABPN1
ENSG00000004864,7,96120220,96322147,SLC25A13
ENSG00000136631,1,150067279,150145329,VPS45
ENSG00000112425,6,145382535,145736023,EPM2A
ENSG00000119421,9,122144058,122159779,NDUFA8
ENSG00000088179,2,119759922,119984899,PTPN4
ENSG00000182810,16,68020916,68023232,DDX28
ENSG00000072736,16,68084751,68229259,NFATC3
ENSG00000148187,9,122264603,122331337,MRRF
ENSG00000164867,7,150991017,151014588,NOS3
ENSG00000110887,12,108858932,108901043,DAO
ENSG00000160882,8,142872356,142879846,CYP11B1
ENSG00000169359,3,155821024,155854456,SLC33A1
ENSG00000109576,4,170060222,170091699,AADAT
ENSG00000168040,11,70203296,70207390,FADD
ENSG00000247626,2,197705369,197708395,MARS2
ENSG00000164897,7,151081085,151083493,TMUB1
ENSG00000107951,10,30309801,30374448,MTPAP
ENSG00000113594,5,38474668,38608354,LIFR
ENSG00000033050,7,151211484,151227205,ABCF2
ENSG00000104369,8,74234700,74321540,JPH1
ENSG00000072042,14,67676800,67695793,RDH11
ENSG00000111843,6,10722915,10731129,TMEM14C
ENSG00000148180,9,121207794,121332843,GSN
ENSG00000103150,16,83899115,83951445,MLYCD
ENSG00000138347,10,68106117,68212017,MYPN
ENSG00000103160,16,84122141,84145192,HSDL1
ENSG00000151498,11,134253548,134265855,ACAD8
ENSG00000156970,15,40161023,40221123,BUB1B
ENSG00000082515,5,154941073,154969411,MRPL22
ENSG00000136758,10,27110111,27155266,YME1L1
ENSG00000120437,6,159762045,159779112,ACAT2
ENSG00000112110,6,159789812,159798436,MRPL18
ENSG00000156885,16,31427731,31428360,COX6A2
ENSG00000006625,7,30496621,30504841,GGCT
ENSG00000276045,12,121626550,121642677,ORAI1
ENSG00000205981,3,180983709,180989774,DNAJC19
ENSG00000006451,7,39623565,39708120,RALA
ENSG00000176340,11,63974620,63976543,COX8A
ENSG00000176422,12,56468578,56479708,SPRYD4
ENSG00000165028,9,104764129,104777764,NIPSNAP3B
ENSG00000127445,19,9835257,9849689,PIN1
ENSG00000073050,19,43543311,43580473,XRCC1
ENSG00000123213,5,65722205,65871725,NLN
ENSG00000105327,19,47220822,47232766,BBC3
ENSG00000213024,19,49906825,49929763,NUP62
ENSG00000104835,19,38915266,38930763,SARS2
ENSG00000277586,8,24950955,24956721,NEFL
ENSG00000074071,16,1771890,1773150,MRPS34
ENSG00000188687,2,74216242,74343414,SLC4A5
ENSG00000151729,4,185143266,185150382,SLC25A4
ENSG00000125741,19,45527427,45602212,OPA3
ENSG00000063854,16,1795620,1827157,HAGH
ENSG00000174886,19,5891276,5904006,NDUFA11
ENSG00000182606,3,42013802,42225890,TRAK1
ENSG00000157764,7,140719327,140924929,BRAF
ENSG00000173137,8,144373101,144393242,ADCK5
ENSG00000105550,19,48755524,48758333,FGF21
ENSG00000105552,19,48795062,48811029,BCAT2
ENSG00000130347,6,106570771,106629498,RTN4IP1
ENSG00000130348,6,106629578,106668417,QRSL1
ENSG00000111737,12,120095099,120117502,RAB35
ENSG00000147889,9,21967752,21995301,CDKN2A
ENSG00000029639,6,155256134,155314493,TFB1M
ENSG00000103356,16,23520754,23557731,EARS2
ENSG00000165283,9,35099776,35103195,STOML2
ENSG00000004779,16,23581014,23596316,NDUFAB1
ENSG00000092067,14,23117306,23119255,CEBPE
ENSG00000172586,10,73782047,73783652,CHCHD1
ENSG00000087086,19,48965309,48966879,FTL
ENSG00000170791,8,56211686,56218809,CHCHD7
ENSG00000265354,10,45972489,46003742,TIMM23
ENSG00000156502,10,69180234,69209099,SUPV3L1
ENSG00000133742,8,85327608,85379014,CA1
ENSG00000113790,3,185190624,185281990,EHHADH
ENSG00000122735,9,34457414,34520988,DNAI1
ENSG00000160471,19,55349306,55354719,COX6B2
ENSG00000164466,5,175477062,175529742,SFXN1
ENSG00000100815,14,91965991,92040896,TRIP11
ENSG00000042286,10,70098223,70132934,AIFM2
ENSG00000180817,10,70202835,70233911,PPA1
ENSG00000147955,9,34634722,34637844,SIGMAR1
ENSG00000115286,19,1383527,1395589,NDUFS7
ENSG00000121671,11,45847118,45883248,CRY2
ENSG00000137411,6,30914205,30926459,VARS2
ENSG00000121653,11,45885651,45906465,MAPK8IP1
ENSG00000135900,2,223957463,223967714,MRPL44
ENSG00000106211,7,76302673,76304295,HSPB1
ENSG00000107959,10,3137728,3172841,PITRM1
ENSG00000197912,16,89490719,89557766,SPG7
ENSG00000075618,7,5592816,5606655,FSCN1
ENSG00000119912,10,92451684,92574096,IDE
ENSG00000060762,6,166364919,166383013,MPC1
ENSG00000168646,17,65528563,65561648,AXIN2
ENSG00000124532,6,24402908,24426194,MRS2
ENSG00000141564,17,80544819,80966371,RPTOR
ENSG00000148290,9,133351758,133356676,SURF1
ENSG00000181523,17,80206716,80220923,SGSH
ENSG00000172500,11,65883740,65888531,FIBP
ENSG00000108384,17,58692573,58735611,RAD51C
ENSG00000111012,12,57762334,57768986,CYP27B1
ENSG00000123297,12,57782761,57808071,TSFM
ENSG00000138685,4,122826708,122898236,FGF2
ENSG00000159921,9,36214441,36277042,GNE
ENSG00000163206,1,152878322,152885047,SMCP
ENSG00000196569,6,128883138,129516566,LAMA2
ENSG00000178719,8,143990056,143993415,GRINA
ENSG00000138600,15,50702266,50765709,SPPL2A
ENSG00000175899,12,9067664,9116229,A2M
ENSG00000122194,6,160702238,160754097,PLG
ENSG00000182899,3,197950190,197956610,RPL35A
ENSG00000179091,8,144095039,144097525,CYC1
ENSG00000124491,6,6144084,6321013,F13A1
ENSG00000165264,9,32553001,32573184,NDUFB6
ENSG00000175115,11,66070272,66244744,PACS1
ENSG00000148400,9,136494433,136546048,NOTCH1
ENSG00000091140,7,107891162,107931730,DLD
ENSG00000165695,9,132725578,132878777,AK8
ENSG00000181092,3,186842704,186858463,ADIPOQ
ENSG00000140521,15,89305198,89334861,POLG
ENSG00000204511,6,31528962,31530232,MCCD1
ENSG00000179988,10,122954381,122997513,PSTK
ENSG00000174928,3,155762617,155806278,C3orf33
ENSG00000075239,11,108116695,108147603,ACAT1
ENSG00000232810,6,31575565,31578336,TNF
ENSG00000130513,19,18374731,18389176,GDF15
ENSG00000124370,2,71109684,71130239,MCEE
ENSG00000183648,14,92116122,92121917,NDUFB1
ENSG00000169738,17,82035136,82037709,DCXR
ENSG00000005381,17,58269855,58280935,MPO
ENSG00000176410,7,73680918,73683453,DNAJC30
ENSG00000087299,14,50237563,50312229,L2HGDH
ENSG00000104412,8,108443601,108489196,EMC2
ENSG00000169427,8,139600838,139704109,KCNK9
ENSG00000163754,3,148991408,149031775,GYG1
ENSG00000156110,10,74151202,74709963,ADK
ENSG00000143158,1,167916675,167937072,MPC2
ENSG00000109390,4,139266880,139302551,NDUFC1
ENSG00000179348,3,128479427,128493201,GATA2
ENSG00000168924,4,1811479,1856156,LETM1
ENSG00000135862,1,183023420,183145592,LAMC1
ENSG00000115425,2,215996329,216082955,PECR
ENSG00000143318,1,160190575,160201886,CASQ1
ENSG00000100749,14,96797304,96954846,VRK1
ENSG00000157017,3,10285666,10292947,GHRL
ENSG00000115361,2,210187126,210225447,ACADL
ENSG00000205138,19,35995188,35996312,SDHAF1
ENSG00000131981,14,55124110,55145423,LGALS3
ENSG00000112619,6,42696598,42722597,PRPH2
ENSG00000197442,6,136557046,136792477,MAP3K5
ENSG00000145375,4,122923070,123319433,SPATA5
ENSG00000126775,14,55366391,55411830,ATG14
ENSG00000139197,12,7188685,7218574,PEX5
ENSG00000151577,3,114127580,114199407,DRD3
ENSG00000171051,19,51745172,51804110,FPR1
ENSG00000164366,5,196868,218153,CCDC127
ENSG00000073578,5,218241,257082,SDHA
ENSG00000105974,7,116524994,116561179,CAV1
ENSG00000180992,6,44113451,44127452,MRPL14
ENSG00000249915,5,271621,314974,PDCD6
ENSG00000110090,11,68754620,68844410,CPT1A
ENSG00000173821,17,80260866,80398786,RNF213
ENSG00000197345,11,68891276,68903835,MRPL21
ENSG00000106591,7,42932376,42948958,MRPL32
ENSG00000078668,8,42391624,42405937,VDAC3
ENSG00000140009,14,64084232,64338112,ESR2
ENSG00000112715,6,43770184,43786487,VEGFA
ENSG00000267855,19,8308768,8321375,NDUFA7
ENSG00000147684,8,124539101,124580648,NDUFB9
ENSG00000134086,3,10141778,10153667,VHL
ENSG00000108179,10,79347469,79355334,PPIF
ENSG00000018625,1,160115759,160143591,ATP1A2
ENSG00000167136,9,128818500,128822676,ENDOG
ENSG00000205649,4,70028455,70036538,HTN3
ENSG00000170855,12,120443964,120446384,TRIAP1
ENSG00000140939,16,67170154,67175735,NOL3
ENSG00000088986,12,120469850,120498493,DYNLL1
ENSG00000121897,4,39459004,39485109,LIAS
ENSG00000110871,12,120503279,120534434,COQ5
ENSG00000128739,15,24823637,24978723,SNRPN
ENSG00000164398,5,131949973,132012243,ACSL6
ENSG00000073792,3,185643130,185825042,IGF2BP2
ENSG00000105518,19,11342776,11346518,TMEM205
ENSG00000109339,4,85990007,86594625,MAPK10
ENSG00000178209,8,143915153,143976734,PLEC
ENSG00000148660,10,73812501,73874591,CAMK2G
ENSG00000197102,14,101964573,102056443,DYNC1H1
ENSG00000072210,17,19648136,19685760,ALDH3A2
ENSG00000130159,19,11505929,11529172,ECSIT
ENSG00000159723,16,67482571,67483547,AGRP
ENSG00000258429,16,69326913,69330588,PDF
ENSG00000133048,1,203178931,203186704,CHI3L1
ENSG00000204388,6,31827738,31830254,HSPA1B
ENSG00000176715,16,89088375,89164121,ACSF3
ENSG00000115107,2,119223831,119265652,STEAP3
ENSG00000138138,10,87751512,87841361,ATAD1
ENSG00000171862,10,87863625,87971930,PTEN
ENSG00000150347,10,61901684,62096944,ARID5B
ENSG00000166343,10,73423579,73433561,MSS51
ENSG00000107758,10,73436433,73496024,PPP3CB
ENSG00000111674,12,6913745,6923698,ENO2
ENSG00000163635,3,63863155,64003462,ATXN7
ENSG00000125952,14,65006174,65102695,MAX
ENSG00000172590,14,22829879,22835037,MRPL52
ENSG00000177807,1,159998651,160070160,KCNJ10
ENSG00000100577,14,77320996,77331597,GSTZ1
ENSG00000111669,12,6867119,6870948,TPI1
ENSG00000023228,2,206114817,206159509,NDUFS1
ENSG00000055950,10,100969458,100987515,MRPL43
ENSG00000135316,6,85607779,85644063,SYNCRIP
ENSG00000105819,7,103297435,103329511,PMPCB
ENSG00000075785,3,128693669,128825942,RAB7A
ENSG00000005469,7,87345664,87399794,CROT
ENSG00000118246,2,206765357,206796189,FASTKD2
ENSG00000145494,5,1801407,1816048,NDUFS6
ENSG00000114867,3,184314495,184335358,EIF4G1
ENSG00000142208,14,104769349,104795751,AKT1
ENSG00000214456,19,4522531,4535224,PLIN5
ENSG00000164708,7,44062727,44065567,PGAM2
ENSG00000266412,10,46005088,46030623,NCOA4
ENSG00000148339,9,128068201,128109245,SLC25A25
ENSG00000227345,10,49818279,49970203,PARG
ENSG00000131779,1,145911350,145918717,PEX11B
ENSG00000117595,1,209785617,209806175,IRF6
ENSG00000162851,1,246540561,246566261,TFB2M
ENSG00000143353,1,219173869,219212865,LYPLAL1
ENSG00000174238,17,1517718,1562792,PITPNA
ENSG00000103707,15,65001512,65029639,MTFMT
ENSG00000166855,15,65148219,65185342,CLPX
ENSG00000067064,10,1039152,1049119,IDI1
ENSG00000182150,9,95871264,96121154,ERCC6L2
ENSG00000099860,19,2476122,2478259,GADD45B
ENSG00000179958,16,30423615,30430030,DCTPP1
ENSG00000165140,9,94603133,94640249,FBP1
ENSG00000079435,19,42401514,42427388,LIPE
ENSG00000117479,1,169463909,169485944,SLC19A2
ENSG00000120254,6,150865679,151101887,MTHFD1L
ENSG00000008226,3,38039205,38124025,DLEC1
ENSG00000119927,10,112149865,112215377,GPAM
ENSG00000159346,1,202940826,202958572,ADIPOR1
ENSG00000188603,16,28474111,28495575,CLN3
ENSG00000131495,5,140638740,140647771,NDUFA2
ENSG00000164978,9,34329506,34343711,NUDT2
ENSG00000104918,19,7669049,7670455,RETN
ENSG00000114354,3,100709295,100748964,TFG
ENSG00000112855,5,140691430,140699305,HARS2
ENSG00000164983,8,124306189,124372701,TMEM65
ENSG00000104980,19,7926718,7943667,TIMM44
ENSG00000137275,6,3063824,3115187,RIPK1
ENSG00000108010,10,130136391,130184521,GLRX3
ENSG00000128050,4,56435741,56464578,PAICS
ENSG00000100445,14,24439766,24442905,SDR39U1
ENSG00000078269,6,157981863,158099176,SYNJ2
ENSG00000165553,14,77265483,77271206,NGB
ENSG00000137462,4,153684070,153706260,TLR2
ENSG00000165731,10,43077064,43130351,RET
ENSG00000160808,3,46835111,46882172,MYL3
ENSG00000090674,19,7522624,7534009,MCOLN1
ENSG00000137806,15,41387218,41409403,NDUFAF1
ENSG00000179598,17,17200995,17206333,PLD6
ENSG00000154803,17,17212212,17237188,FLCN
ENSG00000160796,3,46979666,47009704,NBEAL2
ENSG00000175581,11,73787872,73865133,MRPL48
ENSG00000157036,3,38496127,38542161,EXOG
ENSG00000205309,17,17303335,17347663,NT5M
ENSG00000181924,11,73872667,73876901,COA4
ENSG00000171109,3,179347709,179394936,MFN1
ENSG00000057252,1,179293714,179358680,SOAT1
ENSG00000124523,6,13574227,13615158,SIRT5
ENSG00000175564,11,74000277,74009085,UCP3
ENSG00000120333,1,175010789,175023425,MRPS14
ENSG00000136522,3,179588285,179604649,MRPL47
ENSG00000010704,6,26087281,26098343,HFE
ENSG00000172531,11,67398181,67421183,PPP1CA
ENSG00000148672,10,87050202,87094843,GLUD1
ENSG00000106571,7,41960949,42264100,GLI3
ENSG00000167815,19,12796820,12801800,PRDX2
ENSG00000061794,12,27710822,27756295,MRPS35
ENSG00000104064,15,50275389,50355408,GABPB1
ENSG00000068078,4,1793293,1808872,FGFR3
ENSG00000110074,11,126269055,126278131,FOXRED1
ENSG00000168393,2,241675747,241686944,DTYMK
ENSG00000157766,15,88803436,88875353,ACAN
ENSG00000067704,1,220094132,220148041,IARS2
ENSG00000166548,16,66508003,66552544,TK2
ENSG00000136003,12,108562582,108569368,ISCU
ENSG00000128591,7,128830406,128859274,FLNC
ENSG00000164305,4,184627696,184649509,CASP3
ENSG00000141510,17,7661779,7687538,TP53
ENSG00000130816,19,10133342,10231286,DNMT1
ENSG00000151726,4,184755595,184826818,ACSL1
ENSG00000173726,1,235109341,235128837,TOMM20
ENSG00000154316,8,11339637,11368452,TDH
