Gene stable ID,Chromosome/scaffold name,Gene start (bp),Gene end (bp),Gene name
ENSG00000243649,6,31895475,31919861,CFB
ENSG00000228267,HSCHR6_MHC_COX,31937353,31951642,C4B
ENSG00000121410,19,58856544,58864865,A1BG
ENSG00000165416,13,53226844,53275044,SUGT1
ENSG00000211640,22,22550113,22550860,IGLV6-57
ENSG00000115073,2,98272431,98280570,ACTR1B
ENSG00000211644,22,22676828,22677336,IGLV1-51
ENSG00000211648,22,22712087,22712608,IGLV1-47
ENSG00000211651,22,22735135,22735715,IGLV1-44
ENSG00000211652,22,22749356,22749827,IGLV7-43
ENSG00000113356,5,89767565,89810370,POLR3G
ENSG00000211653,22,22764098,22764614,IGLV1-40
ENSG00000172243,12,10269376,10282857,CLEC7A
ENSG00000067225,15,72491370,72524164,PKM
ENSG00000102837,13,53602894,53626192,OLFM4
ENSG00000128340,22,37621301,37640488,RAC2
ENSG00000168495,8,22102617,22112113,POLR3D
ENSG00000129353,19,10713133,10755235,SLC44A2
ENSG00000164342,4,186990306,187009223,TLR3
ENSG00000165102,8,42995556,43057998,HGSNAT
ENSG00000143753,1,224363458,224381143,DEGS1
ENSG00000197046,18,43405477,43424045,SIGLEC15
ENSG00000141959,21,45719934,45747259,PFKL
ENSG00000148248,9,136228325,136242970,SURF4
ENSG00000211658,22,23010758,23011276,IGLV3-27
ENSG00000211659,22,23029190,23029735,IGLV3-25
ENSG00000211660,22,23040274,23040892,IGLV2-23
ENSG00000211662,22,23054174,23055688,IGLV3-21
ENSG00000211663,22,23063108,23063630,IGLV3-19
ENSG00000211666,22,23101189,23101707,IGLV2-14
ENSG00000211668,22,23134980,23135496,IGLV2-11
ENSG00000232575,HSCHR6_MHC_MANN,30732675,30737900,TUBB
ENSG00000164086,3,52082935,52090566,DUSP7
ENSG00000117676,1,26856252,26901521,RPS6KA1
ENSG00000211671,22,23165153,23165787,IGLV2-8
ENSG00000211673,22,23222886,23223576,IGLV3-1
ENSG00000211677,22,23243156,23243617,IGLC2
ENSG00000211679,22,23248512,23248973,IGLC3
ENSG00000079739,1,64058947,64125916,PGM1
ENSG00000163191,1,152004982,152020383,S100A11
ENSG00000197915,1,152184558,152196669,HRNR
ENSG00000130725,19,59067079,59070327,UBE2M
ENSG00000173391,12,10310902,10324737,OLR1
ENSG00000143520,1,152321211,152332482,FLG2
ENSG00000008516,16,3096682,3110727,MMP25
ENSG00000244255,6,31895475,31919825,CFB
ENSG00000126759,X,47483612,47489704,CFP
ENSG00000126767,X,47494920,47510003,ELK1
ENSG00000142185,21,45770046,45862964,TRPM2
ENSG00000043462,5,169673241,169725231,LCP2
ENSG00000105220,19,34850385,34893061,GPI
ENSG00000103490,16,31212806,31214771,PYCARD
ENSG00000239732,3,52255096,52273183,TLR9
ENSG00000078140,4,39699664,39784412,UBE2K
ENSG00000169896,16,31271311,31344213,ITGAM
ENSG00000136238,7,6414154,6443608,RAC1
ENSG00000159527,1,153270338,153283194,PGLYRP3
ENSG00000163218,1,153302596,153321316,PGLYRP4
ENSG00000140678,16,31366455,31394318,ITGAX
ENSG00000163220,1,153330330,153333503,S100A9
ENSG00000163221,1,153346184,153348125,S100A12
ENSG00000168040,11,70049269,70053496,FADD
ENSG00000143546,1,153362508,153363664,S100A8
ENSG00000160293,9,136627016,136857726,VAV2
ENSG00000196187,1,226033237,226070069,TMEM63A
ENSG00000184330,1,153389000,153395701,S100A7A
ENSG00000143556,1,153430220,153433177,S100A7
ENSG00000100142,22,38348614,38437922,POLR2F
ENSG00000079805,19,10828755,10944164,DNM2
ENSG00000173366,3,52255097,52265206,TLR9
ENSG00000253729,8,48685669,48872743,PRKDC
ENSG00000263528,HG1293_PATCH,206534037,206560450,IKBKE
ENSG00000121053,17,56270098,56282535,EPX
ENSG00000165471,10,54525140,54531460,MBL2
ENSG00000021355,6,2832566,2842240,SERPINB1
ENSG00000121807,3,46395225,46402419,CCR2
ENSG00000185475,11,62554887,62557877,TMEM179B
ENSG00000184381,22,38507502,38601697,PLA2G6
ENSG00000160678,1,153600402,153604513,S100A1
ENSG00000160339,9,137772654,137779924,FCN2
ENSG00000206406,HSCHR6_MHC_QBL,31623259,31631569,CSNK2B
ENSG00000012223,3,46477136,46526724,LTF
ENSG00000085265,9,137801431,137809809,FCN1
ENSG00000171475,17,38375556,38440388,WIPF2
ENSG00000166710,15,45003675,45011075,B2M
ENSG00000103313,16,3292028,3306627,MEFV
ENSG00000125810,20,23059986,23066977,CD93
ENSG00000160255,21,46305868,46351904,ITGB2
ENSG00000134539,12,10378657,10469850,KLRD1
ENSG00000182149,16,71879899,71962913,IST1
ENSG00000143621,1,153634512,153643524,ILF2
ENSG00000088986,12,120907653,120936296,DYNLL1
ENSG00000127241,3,186935942,187009810,MASP1
ENSG00000124570,6,2948393,2972090,SERPINB6
ENSG00000235715,HSCHR6_MHC_COX,32730817,32734804,PSMB8
ENSG00000237022,HSCHR6_MHC_MANN,31280024,31283395,HLA-C
ENSG00000213809,12,10524952,10544473,KLRK1
ENSG00000224608,HSCHR6_MHC_MANN,31364707,31368080,HLA-B
ENSG00000101439,20,23608534,23619110,CST3
ENSG00000197102,14,102430865,102517129,DYNC1H1
ENSG00000015285,X,48534985,48549818,WAS
ENSG00000167984,16,3589033,3627401,NLRC3
ENSG00000243067,HSCHR6_MHC_COX,32734237,32769688,PSMB9
ENSG00000142748,1,27695603,27701315,FCN3
ENSG00000137275,6,3064225,3115421,RIPK1
ENSG00000185000,8,145539954,145550573,DGAT1
ENSG00000158195,1,27730730,27816669,WASF2
ENSG00000167419,17,56295909,56345879,LPO
ENSG00000187796,9,139256355,139268133,CARD9
ENSG00000257017,16,72088491,72094954,HP
ENSG00000205809,12,10579453,10594899,KLRC2
ENSG00000226850,HSCHR6_MHC_MANN,31551738,31554120,ATP6V1G2
ENSG00000147669,8,101162812,101166230,POLR2K
ENSG00000123728,X,131337053,131353471,RAP2C
ENSG00000125414,17,10424465,10453274,MYH2
ENSG00000206503,6,29909037,29913661,HLA-A
ENSG00000000938,1,27938575,27961788,FGR
ENSG00000110934,12,51674822,51718452,BIN2
ENSG00000005381,17,56347217,56358296,MPO
ENSG00000143793,1,228288427,228293112,C1orf35
ENSG00000005339,16,3775055,3930727,CREBBP
ENSG00000184276,11,71544246,71548756,DEFB108B
ENSG00000010671,X,100604435,100641183,BTK
ENSG00000215328,HSCHR6_MHC_QBL,31773491,31775973,HSPA1A
ENSG00000072803,5,171288553,171433877,FBXW11
ENSG00000212866,HSCHR6_MHC_QBL,31785766,31788290,HSPA1B
ENSG00000080824,14,102547075,102606036,HSP90AA1
ENSG00000033122,1,70034081,70617628,LRRC7
ENSG00000131196,18,77155856,77289325,NFATC1
ENSG00000118260,2,208394461,208468155,CREB1
ENSG00000160654,11,118215059,118225876,CD3G
ENSG00000267556,HG883_PATCH,26691378,26725182,SARM1
ENSG00000184494,HSCHR6_MHC_QBL,31815830,31821077,NEU1
ENSG00000262062,HG883_PATCH,26694297,26700110,VTN
ENSG00000102580,13,96329393,96447243,DNAJC3
ENSG00000010810,6,111981535,112194655,FYN
ENSG00000169692,9,139567595,139581875,AGPAT2
ENSG00000198168,11,22835345,22851845,SVIP
ENSG00000100321,22,39745930,39781593,SYNGR1
ENSG00000100324,22,39795746,39833065,TAB1
ENSG00000100994,20,25228705,25278650,PYGB
ENSG00000072786,5,171469077,171615390,STK10
ENSG00000164825,8,6728097,6735544,DEFB1
ENSG00000164822,8,6782215,6783598,DEFA6
ENSG00000164821,8,6793344,6795860,DEFA4
ENSG00000126456,19,50162826,50169132,IRF3
ENSG00000206047,8,6835171,6837602,DEFA1
ENSG00000240247,8,6854288,6875778,DEFA1B
ENSG00000131467,17,40976402,40995774,PSME3
ENSG00000239839,8,6873391,6875823,DEFA3
ENSG00000164816,8,6912831,6914256,DEFA5
ENSG00000118640,2,85788685,85809154,VAMP8
ENSG00000165059,9,71627469,71629039,PRKACG
ENSG00000230700,HSCHR6_MHC_DBB,31615195,31620303,CSNK2B
ENSG00000177257,8,7272382,7274385,DEFB4B
ENSG00000177243,8,7286410,7287870,DEFB103B
ENSG00000196262,7,44836279,44864163,PPIA
ENSG00000177023,8,7327830,7332604,DEFB104B
ENSG00000187082,8,7340026,7343922,DEFB106B
ENSG00000136560,2,161993419,162092732,TANK
ENSG00000186599,8,7345191,7347115,DEFB105B
ENSG00000103035,16,74330673,74340186,PSMD7
ENSG00000198129,8,7353368,7366833,DEFB107B
ENSG00000186572,8,7669242,7673238,DEFB107A
ENSG00000169550,11,26580580,26593780,MUC15
ENSG00000186562,8,7679488,7681411,DEFB105A
ENSG00000186579,8,7682694,7686575,DEFB106A
ENSG00000176782,8,7693993,7698764,DEFB104A
ENSG00000127191,9,139776364,139821059,TRAF2
ENSG00000105514,19,11432722,11456946,RAB3D
ENSG00000072401,10,60094735,60130513,UBE2D1
ENSG00000110917,12,121124672,121139667,MLEC
ENSG00000168884,4,2743375,2758103,TNIP2
ENSG00000176919,9,139839698,139841426,C8G
ENSG00000244731,6,31949801,31970458,C4A
ENSG00000176797,8,7738726,7740186,DEFB103A
ENSG00000171711,8,7752151,7754233,DEFB4A
ENSG00000103415,16,4524691,4560348,HMOX2
ENSG00000163754,3,148709128,148745419,GYG1
ENSG00000113732,5,172410760,172462448,ATP6V0E1
ENSG00000232960,HSCHR6_MHC_MANN,31672506,31677613,CSNK2B
ENSG00000215547,20,29845467,29847435,DEFB115
ENSG00000215545,20,29891015,29896388,DEFB116
ENSG00000131068,20,29956421,29961726,DEFB118
ENSG00000180483,20,29964967,29978406,DEFB119
ENSG00000102393,X,100652791,100662913,GLA
ENSG00000169403,1,28473677,28520447,PTAFR
ENSG00000204548,20,29992648,30000641,DEFB121
ENSG00000180424,20,30028322,30038060,DEFB123
ENSG00000180383,20,30053309,30064560,DEFB124
ENSG00000069424,1,6051526,6161253,KCNAB2
ENSG00000115233,2,162164549,162268228,PSMD14
ENSG00000100351,22,40297086,40369725,GRAP2
ENSG00000160796,3,47021173,47051193,NBEAL2
ENSG00000108622,17,62079954,62097994,ICAM2
ENSG00000149357,11,71796941,71814433,LAMTOR1
ENSG00000168461,18,9708162,9862548,RAB31
ENSG00000138413,2,209100951,209130798,IDH1
ENSG00000101558,18,9913999,9960018,VAPA
ENSG00000197885,3,23933151,23988082,NKIRAS1
ENSG00000223980,HSCHR6_MHC_SSTO,29897513,29902154,HLA-A
ENSG00000047249,8,54628117,54756118,ATP6V1H
ENSG00000176978,9,140004994,140009629,DPP7
ENSG00000110203,11,71825915,71850936,FOLR3
ENSG00000115828,2,37571717,37600465,QPCT
ENSG00000171552,20,30252255,30311792,BCL2L1
ENSG00000130175,19,11546109,11561783,PRKCSH
ENSG00000223957,HSCHR6_MHC_MANN,31865098,31870345,NEU1
ENSG00000099804,19,531714,542097,CDC34
ENSG00000197540,19,544034,549919,GZMM
ENSG00000227715,HSCHR6_MHC_MCF,29846763,29992167,HLA-A
ENSG00000153395,5,1456595,1524092,LPCAT1
ENSG00000204364,HSCHR6_MHC_MANN,31927379,31952872,C2
ENSG00000124406,4,42410390,42659122,ATP8A1
ENSG00000130159,19,11616731,11639989,ECSIT
ENSG00000188229,9,140135665,140138159,TUBB4B
ENSG00000181481,17,29295803,29326929,RNF135
ENSG00000224389,6,31982539,32003195,C4B
ENSG00000204359,HSCHR6_MHC_MANN,31952850,31957964,CFB
ENSG00000100393,22,41487790,41576081,EP300
ENSG00000115523,2,85912298,85925977,GNLY
ENSG00000230254,HSCHR6_MHC_SSTO,30448676,30453414,HLA-E
ENSG00000111816,6,116252312,116381921,FRK
ENSG00000143882,2,10861775,10925236,ATP6V1C2
ENSG00000101336,20,30639991,30689659,HCK
ENSG00000049860,5,73935848,74018472,HEXB
ENSG00000107758,10,75196186,75255782,PPP3CB
ENSG00000065559,17,11924141,12047147,MAP2K4
ENSG00000134996,9,77703459,77762181,OSTF1
ENSG00000225201,HSCHR6_MHC_MCF,30535711,30540449,HLA-E
ENSG00000145287,4,84011201,84058228,PLAC8
ENSG00000160307,21,48018875,48025121,S100B
ENSG00000204592,6,30457244,30461982,HLA-E
ENSG00000184500,3,93591881,93692910,PROS1
ENSG00000085063,11,33719807,33757991,CD59
ENSG00000254087,8,56792372,56923940,LYN
ENSG00000131323,14,103243813,103377837,TRAF3
ENSG00000173083,4,84213614,84256306,HPSE
ENSG00000229058,HSCHR6_MHC_MANN,32188172,32191528,AGER
ENSG00000172232,19,825097,832017,AZU1
ENSG00000196415,19,840963,848175,PRTN3
ENSG00000111144,12,96394606,96437298,LTA4H
ENSG00000100413,22,41921808,41940610,POLR3H
ENSG00000155097,8,104033291,104085279,ATP6V1C1
ENSG00000197561,19,851014,856242,ELANE
ENSG00000197766,19,859453,863453,CFD
ENSG00000105053,19,50479724,50529203,VRK3
ENSG00000113194,5,175874629,175937075,FAF2
ENSG00000142875,1,84543745,84704181,PRKACB
ENSG00000166598,12,104323885,104347423,HSP90B1
ENSG00000167207,16,50727514,50766988,NOD2
ENSG00000091592,17,5402747,5522744,NLRP1
ENSG00000115267,2,163123589,163175213,IFIH1
ENSG00000196419,22,42017123,42060044,XRCC6
ENSG00000106299,7,123321989,123389121,WASL
ENSG00000083799,16,50775961,50835846,CYLD
ENSG00000115271,2,163175350,163228105,GCA
ENSG00000100764,14,90722839,90738968,PSMC1
ENSG00000078898,20,31595406,31611515,BPIFB2
ENSG00000104774,19,12757325,12777556,MAN2B1
ENSG00000167104,20,31619454,31631853,BPIFB6
ENSG00000068650,13,113344643,113541482,ATP11A
ENSG00000137575,8,59465483,59495419,SDCBP
ENSG00000184584,5,138855119,138862520,TMEM173
ENSG00000186191,20,31667450,31699557,BPIFB4
ENSG00000160703,11,119037277,119054725,NLRX1
ENSG00000131050,20,31749574,31769218,BPIFA2
ENSG00000232421,HSCHR6_MHC_SSTO,30679427,30684652,TUBB
ENSG00000142867,1,85731931,85742773,BCL10
ENSG00000198183,20,31823801,31831115,BPIFA1
ENSG00000121691,11,34460472,34493609,CAT
ENSG00000125999,20,31861286,31897684,BPIFB1
ENSG00000064666,19,1026298,1039068,CNN2
ENSG00000131508,5,138906016,139008018,UBE2D2
ENSG00000234475,HSCHR6_MHC_DBB,31765431,31767913,HSPA1A
ENSG00000231555,HSCHR6_MHC_DBB,31777702,31780222,HSPA1B
ENSG00000198668,14,90862846,90874605,CALM1
ENSG00000234343,HSCHR6_MHC_DBB,31807625,31812872,NEU1
ENSG00000198001,12,44152747,44183346,IRAK4
ENSG00000074966,4,48068410,48136273,TXK
ENSG00000236443,HSCHR6_MHC_MANN,32962293,32966279,PSMB8
ENSG00000160883,5,176307870,176326333,HK3
ENSG00000229684,HSCHR6_MHC_MCF,30766464,30771689,TUBB
ENSG00000109339,4,86936276,87515284,MAPK10
ENSG00000135605,4,48137800,48271881,TEC
ENSG00000160691,1,154934774,154946871,SHC1
ENSG00000239836,HSCHR6_MHC_MANN,32965712,33001163,PSMB9
ENSG00000197943,16,81772702,81991899,PLCG2
ENSG00000100804,14,23485752,23504439,PSMB5
ENSG00000026508,11,35160417,35253949,CD44
ENSG00000206435,HSCHR6_MHC_SSTO,31229147,31232539,HLA-C
ENSG00000099817,19,1086594,1095598,POLR2E
ENSG00000169894,7,100547187,100611118,MUC3A
ENSG00000185896,13,113951556,113977987,LAMP1
ENSG00000222028,14,23511376,23513269,PSMB11
ENSG00000011600,19,36395303,36399197,TYROBP
ENSG00000228273,7,100547257,100550424,MUC3A
ENSG00000173801,17,39775692,39943183,JUP
ENSG00000205277,7,100612904,100662230,MUC12
ENSG00000175582,11,73386683,73472182,RAB6A
ENSG00000228964,HSCHR6_MHC_SSTO,31314550,31317907,HLA-B
ENSG00000235568,22,42776416,42828401,NFAM1
ENSG00000185338,16,11348262,11350036,SOCS1
ENSG00000175166,3,184016497,184026842,PSMD2
ENSG00000112799,6,6588341,6655216,LY86
ENSG00000120885,8,27454434,27472548,CLU
ENSG00000169876,7,100663353,100702020,MUC17
ENSG00000124831,2,238536219,238722325,LRRFIP1
ENSG00000100784,14,91336799,91526980,RPS6KA5
ENSG00000135047,9,90340434,90346308,CTSL
ENSG00000142583,1,9095166,9148537,SLC2A5
ENSG00000169871,7,100728720,100735017,TRIM56
ENSG00000155093,7,157331750,158380480,PTPRN2
ENSG00000115904,2,39208537,39351486,SOS1
ENSG00000120306,5,139554227,139661637,CYSTM1
ENSG00000110442,11,36295051,36310999,COMMD9
ENSG00000100243,22,43013846,43045574,CYB5R3
ENSG00000078747,20,32951041,33099198,ITCH
ENSG00000169228,5,176728199,176730745,RAB24
ENSG00000175104,11,36508577,36531822,TRAF6
ENSG00000185344,12,124196865,124246302,ATP6V0A2
ENSG00000196743,5,150591711,150650001,GM2A
ENSG00000163993,4,6694796,6698897,S100P
ENSG00000123570,X,103077252,103087158,RAB9B
ENSG00000137563,8,63927638,63951730,GGH
ENSG00000167768,12,53068520,53074191,KRT1
ENSG00000162711,1,247579458,247612410,NLRP3
ENSG00000165025,9,93564069,93660831,SYK
ENSG00000120509,X,69506445,69510364,PDZD11
ENSG00000234920,HSCHR6_MHC_SSTO,31502186,31504572,ATP6V1G2
ENSG00000231543,HSCHR6_MHC_DBB,31847749,31895640,C2
ENSG00000103381,16,12756919,12897874,CPPED1
ENSG00000103187,16,84599200,84651683,COTL1
ENSG00000225691,HSCHR6_MHC_MCF,31313666,31317037,HLA-C
ENSG00000182866,1,32716840,32751766,LCK
ENSG00000204305,6,32148745,32152101,AGER
ENSG00000177119,12,45609770,45834187,ANO6
ENSG00000144589,2,220462582,220481173,STK11IP
ENSG00000232126,HSCHR6_MHC_MCF,31398032,31401418,HLA-B
ENSG00000177556,5,151121877,151152093,ATOX1
ENSG00000103196,16,84853590,84954374,CRISPLD2
ENSG00000129450,19,51628165,51639908,SIGLEC9
ENSG00000109971,11,122928197,122933938,HSPA8
ENSG00000105383,19,51728320,51747115,CD33
ENSG00000140368,15,77285700,77329673,PSTPIP1
ENSG00000197170,17,65334032,65362743,PSMD12
ENSG00000241534,HSCHR6_MHC_DBB,31895618,31902052,CFB
ENSG00000106348,7,128032331,128050306,IMPDH1
ENSG00000091317,3,32522804,32544900,CMTM6
ENSG00000135341,6,91223292,91296764,MAP3K7
ENSG00000144635,3,32567463,32612366,DYNC1LI1
ENSG00000023697,12,16064106,16190220,DERA
ENSG00000230900,HSCHR6_MHC_MCF,31588589,31602936,ATP6V1G2
ENSG00000146094,5,176928908,176938275,DOK3
ENSG00000008394,12,16500076,16762193,MGST1
ENSG00000145703,5,75699074,76003957,IQGAP2
ENSG00000179869,7,48211055,48687092,ABCA13
ENSG00000196230,6,30687978,30693203,TUBB
ENSG00000211598,2,89184913,89185669,IGKV4-1
ENSG00000185499,1,155158300,155162707,MUC1
ENSG00000211599,2,89196748,89197300,IGKV5-2
ENSG00000243466,2,89246819,89247475,IGKV1-5
ENSG00000163932,3,53190025,53226733,PRKCD
ENSG00000183258,5,176938578,176944470,DDX41
ENSG00000105501,19,52114781,52150151,SIGLEC5
ENSG00000268500,19,52115344,52150142,SIGLEC5
ENSG00000120875,8,29190581,29208185,DUSP4
ENSG00000254415,19,52145806,52150054,SIGLEC14
ENSG00000009724,1,11086580,11107290,MASP2
ENSG00000171051,19,52248425,52307363,FPR1
ENSG00000171049,19,52255279,52273779,FPR2
ENSG00000141524,17,76106539,76128488,TMC6
ENSG00000147234,X,106765680,106848481,FRMPD3
ENSG00000120868,12,99038919,99129204,APAF1
ENSG00000241351,2,89326668,89327228,IGKV3-11
ENSG00000243290,2,89339721,89340242,IGKV1-12
ENSG00000244437,2,89384673,89385283,IGKV3-15
ENSG00000240864,2,89399352,89399854,IGKV1-16
ENSG00000240382,2,89416833,89417335,IGKV1-17
ENSG00000239951,2,89442057,89442643,IGKV3-20
ENSG00000080815,14,73603126,73690399,PSEN1
ENSG00000170266,3,33038100,33138722,GLB1
ENSG00000132514,17,6977856,6983626,CLEC10A
ENSG00000140853,16,57023397,57117443,NLRC5
ENSG00000244116,2,89521179,89521942,IGKV2-28
ENSG00000243238,2,89544264,89545079,IGKV2-30
ENSG00000242076,2,89567758,89568263,IGKV1-33
ENSG00000242371,2,89619383,89619904,IGKV1-39
ENSG00000251039,2,89890601,89891307,IGKV2D-40
ENSG00000251546,2,89901292,89901791,IGKV1D-39
ENSG00000239975,2,89952792,89953355,IGKV1D-33
ENSG00000239571,2,89975669,89976489,IGKV2D-30
ENSG00000242534,2,89998789,89999564,IGKV2D-28
ENSG00000170458,5,140011313,140013286,CD14
ENSG00000171314,10,99185917,99193198,PGAM1
ENSG00000211625,2,90077680,90078311,IGKV3D-20
ENSG00000241244,2,90139078,90139580,IGKV1D-16
ENSG00000240834,2,90198535,90199190,IGKV1D-12
ENSG00000114021,3,100053545,100075710,NIT2
ENSG00000108828,17,41166622,41177140,VAT1
ENSG00000150991,12,125396150,125401914,UBC
ENSG00000072062,19,14202500,14228896,PRKACA
ENSG00000131473,17,40023161,40086795,ACLY
ENSG00000162688,1,100315640,100389579,AGL
ENSG00000136943,9,99794940,99801925,CTSV
ENSG00000138646,4,89378268,89427314,HERC5
ENSG00000181467,3,152880029,152886265,RAP2B
ENSG00000244207,HSCHR6_MHC_DBB,31931985,31952643,C4A
ENSG00000105568,19,52693292,52730687,PPP2R1A
ENSG00000214078,20,34213953,34252878,CPNE1
ENSG00000184374,8,120007691,120118821,COLEC10
ENSG00000178372,10,5540658,5541533,CALML5
ENSG00000104695,8,30631973,30671830,PPP2CB
ENSG00000099341,19,38865176,38874464,PSMD8
ENSG00000101843,X,107327437,107334848,PSMD10
ENSG00000051523,16,88709691,88717560,CYBA
ENSG00000174953,3,153990335,154042286,DHX36
ENSG00000173702,3,124624289,124672663,MUC13
ENSG00000164047,3,48264837,48266981,CAMP
ENSG00000041357,15,78832747,78841604,PSMA4
ENSG00000108671,17,30771279,30810336,PSMD11
ENSG00000102962,16,57392684,57400102,CCL22
ENSG00000102970,16,57438679,57449974,CCL17
ENSG00000117971,15,78916461,79020096,CHRNB4
ENSG00000224398,HSCHR6_MHC_MCF,31709296,31717606,CSNK2B
ENSG00000171777,19,38899695,38916945,RASGRP4
ENSG00000180210,11,46740730,46761056,F2
ENSG00000156508,6,74225473,74233520,EEF1A1
ENSG00000183735,12,64845660,64895888,TBK1
ENSG00000023318,9,102741461,102861322,ERP44
ENSG00000149269,11,77032752,77185680,PAK1
ENSG00000057608,10,5807186,5884095,GDI2
ENSG00000103811,15,79213400,79241916,CTSH
ENSG00000196549,3,154741913,154901497,MME
ENSG00000128524,7,128502880,128505898,ATP6V1F
ENSG00000198931,16,88875747,88878352,APRT
ENSG00000170315,17,16284112,16286059,UBB
ENSG00000141012,16,88880142,88923378,GALNS
ENSG00000100504,14,51324609,51411454,PYGL
ENSG00000095015,5,56111401,56191979,MAP3K1
ENSG00000135677,12,65107225,65153227,GNS
ENSG00000168256,17,40163400,40177659,NKIRAS2
ENSG00000167193,17,1323983,1366456,CRK
ENSG00000151366,11,77779350,77791265,NDUFC2
ENSG00000163882,3,184079506,184086384,POLR2H
ENSG00000204264,6,32808494,32812480,PSMB8
ENSG00000134215,1,108113782,108507766,VAV3
ENSG00000240065,6,32811913,32827362,PSMB9
ENSG00000197879,17,1367392,1396106,MYO1C
ENSG00000126067,1,36067185,36107445,PSMB2
ENSG00000028137,1,12227060,12269285,TNFRSF1B
ENSG00000033327,11,77926343,78129394,GAB2
ENSG00000227129,HSCHR6_MHC_MCF,31901917,31907164,NEU1
ENSG00000108771,17,40253422,40264751,DHX58
ENSG00000213689,3,48506445,48509044,TREX1
ENSG00000137509,11,82534544,82681626,PRCP
ENSG00000109743,4,15704573,15739936,BST1
ENSG00000092010,14,24605367,24608176,PSME1
ENSG00000136810,9,113006091,113018920,TXN
ENSG00000150455,11,126152960,126168740,TIRAP
ENSG00000104825,19,39390340,39399533,NFKBIB
ENSG00000108774,17,40276994,40307035,RAB5C
ENSG00000113273,5,78073032,78281910,ARSB
ENSG00000149636,20,35380194,35402221,DSN1
ENSG00000100911,14,24612574,24616779,PSME2
ENSG00000226560,HSCHR6_MHC_MCF,31942047,31989896,C2
ENSG00000248385,19,54573149,54584634,TARM1
ENSG00000170909,19,54597933,54606000,OSCAR
ENSG00000161031,19,15579456,15609767,PGLYRP2
ENSG00000243570,HSCHR6_MHC_MCF,31989874,31996308,CFB
ENSG00000143106,1,109941653,109969062,PSMA5
ENSG00000077264,X,110187513,110470589,PAK3
ENSG00000167925,17,40340817,40346531,GHDC
ENSG00000130755,19,39818993,39833012,GMFG
ENSG00000166428,14,105391153,105399574,PLD4
ENSG00000197122,20,35973088,36034453,SRC
ENSG00000165916,11,47440320,47447993,PSMC3
ENSG00000236625,HSCHR6_MHC_DBB,31964725,31979014,C4B
ENSG00000100519,14,53173890,53195305,PSMC6
ENSG00000188130,22,50683879,50700254,MAPK12
ENSG00000116586,1,156024543,156028301,LAMTOR2
ENSG00000118520,6,131894284,131905472,ARG1
ENSG00000148218,9,116148597,116163613,ALAD
ENSG00000227746,HSCHR6_MHC_MCF,32058986,32079643,C4A
ENSG00000185386,22,50702142,50709196,MAPK11
ENSG00000185627,11,236546,252983,PSMD13
ENSG00000204577,19,54720147,54746602,LILRB3
ENSG00000168710,1,110527308,110566357,AHCYL1
ENSG00000072958,19,16308389,16346160,AP1M1
ENSG00000101425,20,36888551,36965907,BPI
ENSG00000132906,1,15817327,15853029,CASP9
ENSG00000109270,4,100799493,100815647,LAMTOR3
ENSG00000129988,20,36974759,37005665,LBP
ENSG00000167658,19,3976054,3985467,EEF2
ENSG00000229314,9,117085336,117088755,ORM1
ENSG00000228278,9,117092149,117095532,ORM2
ENSG00000143119,1,111415775,111442550,CD53
ENSG00000204544,6,30951495,30957680,MUC21
ENSG00000154589,8,74903587,74941322,LY96
ENSG00000131042,19,54777675,54785039,LILRB2
ENSG00000106052,7,27778950,27884183,TAX1BP1
ENSG00000136888,9,117350026,117360653,ATP6V1G1
ENSG00000185187,11,405716,417455,SIGIRR
ENSG00000138814,4,101944566,102269435,PPP3CA
ENSG00000169919,7,65425671,65447301,GUSB
ENSG00000167613,19,54865362,54882165,LAIR1
ENSG00000149177,11,48002113,48189670,PTPRJ
ENSG00000050748,5,179660143,179719099,MAPK9
ENSG00000033627,17,40610862,40674629,ATP6V0A1
ENSG00000035862,17,76849059,76921469,TIMP2
ENSG00000124181,20,39765600,39811629,PLCG1
ENSG00000119401,9,119449581,119463579,TRIM32
ENSG00000136869,9,120466610,120479149,TLR4
ENSG00000116473,1,112084840,112259313,RAP1A
ENSG00000065675,10,6469105,6622263,PRKCQ
ENSG00000230514,HSCHR6_MHC_MCF,32225175,32228531,AGER
ENSG00000112299,6,133002729,133035188,VNN1
ENSG00000241258,7,65579591,65619555,CRCP
ENSG00000213672,3,48701364,48723797,NCKIPSD
ENSG00000109320,4,103422486,103538459,NFKB1
ENSG00000109861,11,88026760,88070955,CTSC
ENSG00000197111,12,53835525,53874946,PCBP2
ENSG00000171302,17,76987799,77005949,CANT1
ENSG00000122574,7,29846102,29956682,WIPF3
ENSG00000095261,9,123577774,123605262,PSMD5
ENSG00000109323,4,103552660,103682151,MANBA
ENSG00000106804,9,123714616,123812554,C5
ENSG00000161057,7,102984701,103009842,PSMC2
ENSG00000156575,11,57144242,57148623,PRG3
ENSG00000205649,4,70894130,70902255,HTN3
ENSG00000186652,11,57154267,57158130,PRG2
ENSG00000116489,1,113161795,113214241,CAPZA1
ENSG00000119655,14,74942895,74960880,NPC2
ENSG00000119396,9,123940415,123985292,RAB14
ENSG00000100299,22,51061182,51066607,ARSA
ENSG00000060971,3,38144620,38178733,ACAA1
ENSG00000126550,4,70916119,70924562,HTN1
ENSG00000099331,19,17186591,17325346,MYO9B
